,RunIdx,TrueExpVal,t
494,1.0,0.2007482736424292,0.69
495,1.0,0.20352828186466454,0.7
496,1.0,0.16515706171826466,0.71
497,1.0,0.22223596062167872,0.72
498,1.0,0.17016535556004797,0.73
499,1.0,0.11074592329911093,0.74
500,1.0,0.1720679720008645,0.75
501,1.0,0.15756644663918323,0.76
502,1.0,0.1862064564516414,0.77
503,1.0,0.16524523944963176,0.78
504,1.0,0.21500497870547453,0.79
505,1.0,0.21732570585455435,0.8
506,1.0,0.23380656949693868,0.81
507,1.0,0.32207983091934667,0.82
508,1.0,0.1908255213199636,0.83
509,1.0,0.26178370894961694,0.84
510,1.0,0.30823212622637197,0.85
511,1.0,0.4229116646515568,0.86
512,1.0,0.4492324041726042,0.87
513,1.0,0.5385630563572079,0.88
514,1.0,0.5853807096522806,0.89
515,1.0,0.5594752961623928,0.9
516,1.0,0.6055166765283762,0.91
517,1.0,0.7017560944855797,0.92
518,1.0,0.7020395191527122,0.93
519,1.0,0.686406245103946,0.94
520,1.0,0.6808846388604711,0.95
521,1.0,0.7644087181359649,0.96
522,1.0,0.8937769811575392,0.97
523,1.0,0.8432484966208509,0.98
524,1.0,0.8041186162240817,0.99
525,1.0,0.8262806106060453,1.0
526,1.0,0.8337429657647152,1.01
527,1.0,0.7857866921621495,1.02
528,1.0,0.8154324420976903,1.03
529,1.0,0.8036602751151515,1.04
530,1.0,0.7304844553905793,1.05
531,1.0,0.7158308261810755,1.06
532,1.0,0.7132662357206331,1.07
533,1.0,0.6491832682481696,1.08
534,1.0,0.6084593683664831,1.09
535,1.0,0.5031737759512549,1.1
536,1.0,0.5212792022660341,1.11
537,1.0,0.5977078669402945,1.12
538,1.0,0.5121364504511233,1.13
539,1.0,0.3904055460089697,1.14
540,1.0,0.3010665583011719,1.15
541,1.0,0.3126761596355669,1.16
542,1.0,0.313116805122059,1.17
543,1.0,0.35151603000636844,1.18
544,1.0,0.17040639077539194,1.19
545,1.0,0.20954546421219677,1.2
546,1.0,0.23299283025023831,1.21
547,1.0,0.16979855539518118,1.22
548,1.0,0.17239960186645698,1.23
549,1.0,0.21196145433218344,1.24
550,1.0,0.31790985797237725,1.25
551,1.0,0.20800575824164652,1.26
552,1.0,0.22467107192794267,1.27
553,1.0,0.2587965393859911,1.28
554,1.0,0.21391780665332866,1.29
555,1.0,0.21396990374839164,1.3
556,1.0,0.27228170107897676,1.31
557,1.0,0.2981440066456872,1.32
558,1.0,0.3305748548824688,1.33
559,1.0,0.3409765382344193,1.34
560,1.0,0.4107907224152821,1.35
561,1.0,0.4773439307046205,1.36
562,1.0,0.46230282767601183,1.37
563,1.0,0.4633619042387493,1.38
564,1.0,0.5658979856948939,1.39
565,1.0,0.49437951346435033,1.4
566,1.0,0.577270826164296,1.41
567,1.0,0.5919776292037112,1.42
568,1.0,0.628592333857355,1.43
569,1.0,0.6537414028612375,1.44
570,1.0,0.7377749793821193,1.45
571,1.0,0.6881937723785074,1.46
572,1.0,0.800057345180032,1.47
573,1.0,0.759888998672108,1.48
574,1.0,0.7522036671611335,1.49
575,1.0,0.7766339847155505,1.5
576,1.0,0.7364048243123257,1.51
577,1.0,0.6896605613368592,1.52
578,1.0,0.7338209978204011,1.53
579,1.0,0.7101328825200406,1.54
